idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
81,2638,카카오페이 신한 춘식이 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2638/card_img/31918/2638card.png,https://card-gorilla.com/card/detail/2638,"편의점 이용금액에 5% 카카오페이포인트 적립 - 4대 편의점: GS25, CU, 세븐일레븐, 이마트24 - 전월 이용금액 30만원 이상 시 제공됩니다",,,,,,,,,"통신요금 자동이체 이용금액에 5% 카카오페이포인트 적립 - 대상 통신사: SKT, KT, LG U+",,,
82,404,롯데 국민행복 체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/404/card_img/20902/404card.png,https://card-gorilla.com/card/detail/404,,,,,,,,,행복 맞춤 서비스 - 신용/체크 서비스 할인대상업종(비영리단체제외)은 당사 가맹점업종으로 등록된 기준으로 적용됩니다.,,,,
83,2584,신한카드 Global+ 체크 월리를찾아라,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2584/card_img/30744/2584card.png,https://card-gorilla.com/card/detail/2584,,"스타벅스 5% 캐시백 - 전월 이용금액이 30만원 이상인 경우 적용 - 일 1회, 월 4회 제공, 1회 이용금액 1만원 이상인 경우 - 건별 최대 2천원 캐시백 - 통합 캐시백 한도 적용 - 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드 구입/충전 건은 할인 적용되지 않습니다",,,,,,,,,,,대중교통 이용금액의 2% 캐시백(버스/지하철) - 전월 이용금액이 30만원 이상인 경우 적용
84,2527,신한카드 Pick I 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2527/card_img/28967/2527card.png,https://card-gorilla.com/card/detail/2527,"4대 편의점 이용 시 10% 적립 - 4대 편의점 : GS25, CU, 세븐일레븐, 이마트24 - 4대 편의점 통합 일 1회, 월 3회, 1회 최대 1천 포인트까지 적립 - 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 적립 서비스가 제공되지 않습니다",,,,,,"One Pick 온라인 쇼핑몰 가맹점 최대 3천 포인트 적립 - One Pick 온라인 쇼핑몰 가맹점: 10대 온라인 쇼핑몰 중 고객님께서 가장 자주 이용하시는 온라인 쇼핑몰을 의미하며, 월 최다 이용횟수 기준으로 자동 선택됩니다. (이용 횟수가 가장 많은 가맹점이 2개 이상인 경우 합산 이용금액이 더 큰 가맹점이 선택됩니다.)",,,,,,
85,713,신한카드 국민행복 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/713/card_img/22187/713card.png,https://card-gorilla.com/card/detail/713,,,,,,,"쿠팡, SSG닷컴, 롯데ON, 11번가, G마켓 5% 결제일 할인 - 통합 월 1회, 건당 최대 3천원 할인","병원/약국/산후조리원 5% 결제일 할인 - 통합 월 1회, 건당 최대 3천원 할인","어린이집/유치원 中 부모부담금, 인터넷서점 (YES24, 알라딘, 교보문고) 5% 결제일 할인 - 통합 월 1회, 건당 최대 3천원 할인",,,,
86,371,#ing(샵핑) 체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/371/card_img/20868/371card.png,https://card-gorilla.com/card/detail/371,,,,,,,전국 주요 쇼핑업종 · 모든 해외 가맹점 할인 3% 할인(월 3천원 ~ 7천원) - 전월실적 20만원 이상~50만원 미만: 월 3천원 할인한도,,,,,,
87,2507,2030 언택트 체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/2507/card_img/28654/2507card.png,https://card-gorilla.com/card/detail/2507,,"커피 - 스타벅스 (사이렌 오더 포함) 결제 금액 10,000원 이상 - 월 최대 3,000원 할인",,,,,"쇼핑 - 쿠팡, 마켓컬리, SSG닷컴 결제금액 20,000원 이상",,,,,,
88,1490,IBK 무직타이거 카드(체크),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/1490/card_img/20409/1490card.png,https://card-gorilla.com/card/detail/1490,"GS25, CU, 세븐일레븐, 올리브영 5% 할인 - 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도","주요 커피전문점 10% 할인 - 스타벅스, 커피빈, 카페베네, 탐앤탐스, 엔제리너스, 투썸플레이스,할리스, 달",,,"CGV, 메가박스, 롯데시네마 4천원 할인 - 현장 및 온라인 예매 시 - 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시 - 예매 대행 사이트를 통한 예매 시 할인 제외",,"쿠팡, 티몬, 위메프 10% 할인 - 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도",,,,,,"버스, 지하철 이용건당 100원 할인 - 후불교통카드로 이용한 건에 한함"
89,823,NEW현대백화점체크카드,DGB대구은행,https://d1c5n4ri2guedi.cloudfront.net/card/823/card_img/21719/823card.png,https://card-gorilla.com/card/detail/823,,"스타벅스, 커피빈, 엔제리너스 10% 캐시백 할인 - 1일 1회, 월 2회, 월 3천원까지 할인 - 대형마트, 백화점, 역사, 쇼핑몰 입점 점포 제외 - 상품권(선불카드) 구매 시 제외   * 전월 국내가맹점 이용실적 20만원 이상 시 제공","아웃백스테이크하우스 , TGIF 1만원 캐시백 할인 - 할인받은 매출이 취소되었을 경우 할인금액은 재청구됩니다.",,"CGV 3천원 ~ 6천원 캐시백 할인 - 건당 1만원 이상 결제시 3천원 할인, 건당 2만원 이상 결제시 6천원 할인 - 연간 최대 6회 - 온라인 발권 제외, 현장발권만 적용   * 전월 국내가맹점 이용실적 20만원 이상 시 제공",,현대백화점 5% 현장할인 - 현대백화점 이용금액의 5% 현장할인,,,,,,
90,2092,다원 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2092/card_img/21908/2092card.png,https://card-gorilla.com/card/detail/2092,,,평일 점심시간(11:30~13:30) 음식점업종 이용 시 1천원 할인 - 건당 이용금액 1만원 이상 시 제공,,,"휴일 이마트, 롯데마트, 홈플러스 이용 시 3천원 할인 - 건당 이용금액 5만원 이상 시 제공 - 전월 이용실적 30만원 이상 시 제공 - 월 2회 제공 - 휴일(토요일·일요일·(임시)공휴일)은 승인(이용일자) 기준으로 승인이 완료된 경우 할인적용 - BC카드 가맹점업종 등록기준으로 제공하며 슈퍼마켓, 편의점 형태의 매장 등은 할인캐시백 적용대상 가맹점에서 제외",,,,,,,
91,572,포미 하이브리드 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/572/card_img/21305/572card.png,https://card-gorilla.com/card/detail/572,"GS25, CU 10% 캐시백 - 월 2회  이마트, 롯데마트, 홈플러스 10% 캐시백 - 건당 1만원 이상 결제 시, 월 2회(오프라인 한정)",,,,,,"G마켓, 11번가, 쿠팡 10% 캐시백 - 건당 1만원 이상 결제 시, 월 2회",,,"통신료(SKT, KT, LG U+) 3천원 캐시백 - 건당 5만원 이상 자동납부 시 월 1회",,,
92,2568,TMAP & LOGI 행복 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2568/card_img/29903/2568card.png,https://card-gorilla.com/card/detail/2568,"GS25 5% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 1,000원)   *최초 발급 후 사용등록일로부터 60일까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다","스타벅스 20% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 4,000원) - 할인제외: 상품권 구매 및 선불카드 구입·충전금액 / 백화점·대형마트등에 입점된 일부매장   *최초 발급 후 사용등록일로부터 60일까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,"CGV 35% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 7,000원) - 제공조건: 현장구매 및 CGV 홈페이지(www co kr)·CGV 앱 결제 - 할인제외: 상품권 구매 / 매점 이용금액   *최초 발급 후 사용등록일로부터 60일까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,,,이동통신요금 5% 환급할인 - 이동통신요금 자동납부 시 5% 환급 할인,,,"버스·지하철 10% 청구할인 - 월 이용금액 2만원까지 할인(1회 최대 할인금액 2,000원)"
93,338,누리체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/338/card_img/20583/338card.png,https://card-gorilla.com/card/detail/338,,,"음식점, 커피전문점 업종 0.2% 추가 환급할인 - 음식점 : 일반음식점, 한식, 중식, 일식, 양식, 뷔페, 패밀리레스토랑 업종",,,,,,,"이동통신요금 0.2% 추가 환급할인 - 제공조건 : 이동통신요금(SKT, KT, LG U+) 자동납부 등록시 서비스 제공",,,"대중교통(버스·지하철), 택시 0.2% 추가 환급할인 - 대중교통 할인 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)"
94,679,샘 쏘영 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/679/card_img/21444/679card.png,https://card-gorilla.com/card/detail/679,"GS25, CU편의점 5% 환급할인(#편스토랑한끼) - 할인한도: 1천원   * 건당 5천원 이상 이용 시   * 상품권, 선불카드 구입(충전) 제외",,패스트푸드점 5% 환급할인(#콜라버거레이션) - 할인한도: 1천원,,,,,,,,,,"대중교통(버스, 지하철) 5% 청구할인(#버스앤메트로) - 할인한도: 1천원  "
95,2528,신한카드 Pick E 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2528/card_img/28966/2528card.png,https://card-gorilla.com/card/detail/2528,"4대 편의점 이용 시 10% 적립 - 4대 편의점 : GS25, CU, 세븐일레븐, 이마트24 - 4대 편의점 통합 일 1회, 월 3회, 1회 최대 1천 포인트까지 적립 - 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 적립 서비스가 제공되지 않습니다",,"One Pick 맛집 가맹점 최대 3천 포인트 적립 - One Pick 맛집 가맹점: 고객님께서 가장 자주 이용하시는 나만의 요식 가맹점을 의미하며, 월 최다 이용횟수 기준으로 자동 선택됩니다. (이용 횟수가 가장 많은 가맹점이 2개 이상인 경우 합산 이용금액이 더 큰 가맹점이 선택됩니다.)",,,,,,,,,,
96,332,카카오페이 KB국민 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/332/card_img/20576/332card.png,https://card-gorilla.com/card/detail/332,CU편의점 1% 적립 - CU편의점 이용 시 카카오페이머니 1% 적립 - 커피전문점업종/제과아이스크림업종/CU편의점/대중교통 적립서비스는 월간 통합적립한도 1만p적용 - 적립 제외대상 : 상품권 및 선불카드 구입(충전)금액 - 실적유예기간 제공 : 카카오페이 체크카드 최초 사용등록일로부터 다음달 말일까지 이용실적이 없는 경우에도 적립,,,,,,,,,,,,"대중교통(버스, 지하철) 1% 적립 - 대중교통(버스,지하철) 이용 시 카카오페이머니 1% 적립"
97,2314,토스유스카드(USS),토스,https://d1c5n4ri2guedi.cloudfront.net/card/2314/card_img/31660/2314card_2.png,https://card-gorilla.com/card/detail/2314,,,,,,,,,,,,,교통카드 사용 가능 
98,810,현대백화점 체크카드,DGB대구은행,https://d1c5n4ri2guedi.cloudfront.net/card/810/card_img/21733/810card.png,https://card-gorilla.com/card/detail/810,,"스타벅스, 커피빈, 엔제리너스 10% 결제일 캐시백 - 1일 1회, 월 2회, 월 3천원까지 할인 - 백화점, 할인점, 지하철 역사 등 입점 점포 제외 / 상품권(선불카드) 구매시 제외  다빈치, sleepless in seattle 10% 결제일 캐시백 - 이용횟수 및 금액 제한 없음(전월실적 제한 없음) - 백화점, 할인점, 지하철 역사 등 입점 점포 제외 / 상품권(선불카드) 구매시 제외",,,"CGV 영화할인 - 건당 1만원 이상 결제시 3천원, 2만원 이상 결제시 6천원 결제일 캐시백 - 연 6회 - 온라인 발권 제외, 현장 발권만 적용",,할인쿠폰 제공 - 현대백화점 이용금액의 5% 현장할인,,서적할인 - 교보문고 오프라인 매장 구매시 2천원 결제일 캐시백,,,,
99,2220,DB금융투자 해피플러스 체크카드,DB금융투자,https://d1c5n4ri2guedi.cloudfront.net/card/2220/card_img/21764/2220card.png,https://card-gorilla.com/card/detail/2220,,,,"GS칼텍스 리터당 100원 캐쉬백 - 월 20만원 이용금액 한도 - 할인대상 유종 : 휘발류, 경유, 등유(LPG 제외)   * 할인금액은 GS칼텍스에서 고시하는 휘발류 유가 기준이며, 각 주유소 유가 차이 및 유류에 따라 할인율에 차이가 발생할 수 있습니다  - 전월 실적(승인기준) 20만원 이상 시에만 제공됩니다 (단, GS칼텍스 주유 및 이동통신요금 결제금액은 실적 산정에서 제외되며, 매출 취소 발생 시 취소한 해당 월 이용실적에서 차감)",,,,,,"이동통신요금 5,000원 할인 - 이동통신요금 5만원 이상 결제 건에 한해 월 1회 제공됩니다.",,,
100,2643,MULTI Any 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2643/card_img/32063/2643card.png,https://card-gorilla.com/card/detail/2643,,,,,,,적립대상 적립률 적립한도,,,,,,적립대상 적립률 적립한도
101,683,TEENS(틴즈) PLUS PONEY 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/683/card_img/21448/683card.png,https://card-gorilla.com/card/detail/683,,,배스킨라빈스/던킨도너츠/KFC/버거킹 이용금액의 5% 캐쉬백 - 5천원 이상 결제 시 캐쉬백 적용,,"CGV 2,000원 현장 할인(월 1회) - 현장 발권시에 적용되며, 온라인 예매시에는 적용되지 않습니다",,,,,,,,
102,320,롯데마트 라서 즐거운 체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/320/card_img/20566/320card.png,https://card-gorilla.com/card/detail/320,,"커피 20% 캐시백 할인 - 할인 대상 커피전문점: 스타벅스, 투썸플레이스 - 통합 일 1회, 월 2회, 건당 이용액 1만원 이상 2만원까지 할인 적용 - 단, 커피브랜드의 상품권 구매, 선불카드 구입/충전 등의 이용금액은 할인 제외 - 백화점 및 대형할인점 내 매장, 미군부대 내 매장 등 일부 매장 제외 - 전월실적 30만원 이상 시 제공   * 전월실적 산정 시 할인 적용된 매출은 제외",,"주유 리터당 40원 캐시백 할인 - GS칼텍스 리터당 40원 캐시백 할인 - 일 1회, 월 6회, 건당 이용액 1만원 이상 5만원까지 할인 적용 - 리터당 가격은 GS휘발유 가격 기준이며, 경유, 등유, 기타 유류 구매 시에도 휘발유 가격을 기준으로 환산 적용   * LPG 이용시 할인 제외 - 전월실적 30만원 이상 시 제공   * 전월실적 산정 시 할인 적용된 매출은 제외",,"롯데마트(몰) 10% 캐시백 할인 - 전국 롯데마트 매장 및 롯데마트몰 10% 캐시백 할인 - 통합 일 1회, 월 2회, 월 최대 5천원, 건당 이용액 1만원 이상 할인 적용 - 롯데마트 내 입점점포, 상품권, 일부상품 제외 - 전월실적 30만원 이상 시 제공   * 전월실적 산정 시 할인 적용된 매출은 제외",,,,,,,"대중교통 1,500원 청구할인 - 전국 시내버스, 지하철 1,500원 청구할인"
103,2399,리브 NEXT카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2399/card_img/26192/2399card.png,https://card-gorilla.com/card/detail/2399,,,"편의점(GS25/CU), 커피/음료 전문점 5% 환급할인 구분 할인율 제공조건",,,,,,,,,,
104,296,신한 S-Choice체크카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/296/card_img/20519/296card.gif,https://card-gorilla.com/card/detail/296,,,,,,,"신한 S-Choice 체크카드의 할인 서비스 (교통, 커피, 쇼핑 서비스 중 택 1 제공) ",,,,,,"신한 S-Choice 체크카드의 할인 서비스 (교통, 커피, 쇼핑 서비스 중 택 1 제공) "
