idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
128,50,아시아나 삼성지엔미플래티늄카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/50/card_img/27706/50card.png,https://card-gorilla.com/card/detail/50,,"서비스안내 - 스타벅스 1만원 이상 결제 시 1,000원 결제일할인(청구할인)  이용조건 - 통합 월 1회, 연 5회 제공  유의사항 - 상품권 구매 및 충전식 선불카드 충전은 제외됩니다",,"서비스 안내 - S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립  이용조건 - 일 2회, 1회당 주유금액 10만원, 월 주유금액 40만원까지 혜택이 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다 서비스 안내 - S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립  이용조건 - 일 2회, 1회당 주유금액 10만원, 월 주유금액 40만원까지 혜택이 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다  - S-OIL 본사 지정 주유소에 한하며 S-OIL 홈페이지에서 확인하실 수 있습니다  - 보너스포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다  - 적립액은 S-OIL 본사에서 고시하는 휘발유가 기준이며(매주 변경), 각 주유소별 유가 차이 및 유류에 따라 적립금액 차이가 발생할 수 있습니다","메가박스 1,500원 결제일 할인 서비스 안내 - 전국 메가박스 현장에서 티켓 구매 시 1,500원 결제일할인(청구할인)   이용조건  - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공됩니다  - 아래의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공 - 일 1회, 월 5회, 연 12회 제공됩니다 (무비존 및 CGV의 총 이용횟수와 별도로 제공) · 삼성카드 신규회원 · 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우 - 일 1회, 월 5회, 연 12회 제공  유의사항 - 예매 대행 사이트 이용 시 할인이 적용되지 않습니다  - 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다  - 체크카드는 결제건이 접수된 다음 날 해당 체크카드 결제계좌로 캐시백  서비스 안내 - CGV 1,500원 현장할인 및 인터파크 영화 3,000원 결제일할인(청구할인) 구분 서비스 내용 CGV - 현장결제 시 1,500원 현장할인 인터파크 영화예매 - 인터파크 영화 예매 시 결제일할인(청구할인) · 8,500원 이하 결제 시 1,500원 결제일할인(청구할인) · 8,500원 초과 결제 시 3,000원 결제일할인(청구할인)  이용조건 - 직전 3개월 일평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 아래의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공 · 삼성카드 신규 회원 · 직전 3개월 동안 무실적 회원이 카드를 추가 · 교체 발급한 경우 - 일 1회, 월 5회, 연 12회 제공됩니다  - 체크카드는 결제건이 접수된 다음 날 해당 체크카드 결제계좌로 캐시백  서비스 안내 - CGV 1,500원 현장할인 및 인터파크 영화 3,000원 결제일할인(청구할인) 구분 서비스 내용 CGV - 현장결제 시 1,500원 현장할인 인터파크 영화예매 - 인터파크 영화 예매 시 결제일할인(청구할인) · 8,500원 이하 결제 시 1,500원 결제일할인(청구할인) · 8,500원 초과 결제 시 3,000원 결제일할인(청구할인)  이용조건 - 직전 3개월 일평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 아래의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공 · 삼성카드 신규 회원 · 직전 3개월 동안 무실적 회원이 카드를 추가 · 교체 발급한 경우 - 일 1회, 월 5회, 연 12회 제공됩니다 (CGV 현장할인은 연 6회 제공, 총 이용횟수에 포함) - 연 기준: 1",,,,,,,,
129,2684,현대카드Z play,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2684/card_img/32813/2684card.png,https://card-gorilla.com/card/detail/2684,,,[일반음식점 10% 청구 할인] 대상점,,"[영화 10% 청구 할인] 대상점  -  CGV, 메가박스, 롯데시네마  할인 한도 - 전월 이용 금액 50만원 이상 시 월 6천원 할인,  100만원 이상 시 월 1만원 할인 - 전월 이용 금액 50만원 미만 시 혜택 제외   유의사항 -  대상 영화 영역 통합 1일 1회 할인 적용(본인 + 가족 카드 합산) - 대상점 온라인 이용 시, 공식 홈페이지 및 앱 내 결제 건에 한해 할인 적용되며, 상품선택 후 연결된 다른 사이트 및 앱에서 결제한 경우 혜택 제외 - 대상점 매점에서 메뉴(팝콘, 음료 등) 결제 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용",,온라인 쇼핑몰 10% 청구 할인 대상점,,,,,,
130,751,KB국민 국민행복카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/751/card_img/22225/751card.png,https://card-gorilla.com/card/detail/751,,,,,,,대형마트/온라인쇼핑몰/홈쇼핑 5% 청구할인 - 전월실적별 통합할인한도,,키즈카페/문화센터/학습지 5% 청구할인 - 전월실적별 통합할인한도,,,,
131,1865,RAUME O (스카이패스),삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1865/card_img/28079/1865card.png,https://card-gorilla.com/card/detail/1865,,,,,,,,,,,,발렛파킹 이용 무료 - 국내 특급 호텔·인천공항 발렛파킹 무료,
132,2339,CEO카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/2339/card_img/24303/2339card.png,https://card-gorilla.com/card/detail/2339,,"[특별할인 Service] 커피점 10% 할인 - 주요 커피점에서 1만원 이상 결제 시 10% 결제일 할인(청구할인) 혜택 제공 - 할인적용 가맹점:스타벅스, 커피빈, 아티제, 풀바셋, 투썸플레이스 - 월 할인한도:4천원",,,,"[특별할인 Service] 대형마트 5% 할인 - 대형마트에서 5만원 이상 결제 시 5% 결제일 할인(청구할인) 혜택 제공 - 할인 적용 가맹점: 이마트, 롯데마트, 홈플러스 ※ 기업형 슈퍼마켓(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼 등) 및 건물 내 임대매장 이용금액은 할인 제외 월 할인한도: 5천원",[특별할인 Service] 백화점 5% 할인 - 5만원 이상 결제 시 5% 결제일 할인(청구할인) 혜택 제공,,,,,,
133,243,Mile 1.6 아시아나,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/243/card_img/20470/243card.png,https://card-gorilla.com/card/detail/243,,"스타벅스 4,000원 청구할인 (월 1회, 연 12회 제공) - 스타벅스 브런치 판매시간(매장 open ~ PM 3시까지)에 커피 구매 시 서비스 제공 - 국내 스타벅스 매장에 대해서 적용됩니다",,,"CGV, 롯데시네마 4,000원 청구할인(월 1회, 연 12회 제공) - 영화관람권 구매 및 이용건당 결제 금액 1만원 이상 시 제공됩니다",,,,,,,,
134,2633,디지로카 Paris,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2633/card_img/31798/2633card.png,https://card-gorilla.com/card/detail/2633,,,,,,,"온라인 쇼핑 최대 5% 결제일 할인 - 온라인 쇼핑 이용 시 2%, 멤버십 이용 시 추가 3%",,,,,,
135,2746,삼성 iD ONE 카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2746/card_img/36818/2746card_2.png,https://card-gorilla.com/card/detail/2746,,,,,,,,,학원/인터넷강의/학습지 3% 빅포인트 적립 구분 적립 대상,,,,
136,544,카드의정석 APT Platinum,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/544/card_img/21249/544card.png,https://card-gorilla.com/card/detail/544,,,,,,,,,학원 10% 청구할인 전월실적 월 할인금액,,,,
137,480,카카오 T 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/480/card_img/21170/480card.png,https://card-gorilla.com/card/detail/480,,,,"주유 청구할인 - LPG 충전소 제외 대상가맹점 할인액 지난달 이용실적 할인한도 SK에너지, GS 칼텍스, S-Oil, 현대오일뱅크 리터당 60원 할인 30만원 이상 월 1만원 한도  - 할인금액 산정방법 = 주유이용금액 / 기준유가 * 리터당 할인금액 - 주유이용금액을 기준유가로 나눈 값은 소수점 이하 절사 후 리터당 할인 제공 - 기준유가는 정유사 고시 리터당 휘발유 가격 기준(경유, 등유는 휘발유가로 환산하여 할인 적용)","영화 청구할인 - 공식 홈페이지/ App / 영화관 현장 티켓 결제 금액(상품권 제외) 대상가맹점 제공조건 할인금액 지난달 이용실적 할인한도 CGV, 메가박스, 롯데시네마 1만원 이상 결제 시 3천원 30만원 이상 월 2회 (월 6천원 한도)",,,,,,,,
138,2409,#MY WAY 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2409/card_img/26572/2409card.png,https://card-gorilla.com/card/detail/2409,"편의점 건당 300원 할인 할인 대상 가맹점 - GS25, CU, 이마트24, 세븐일레븐  지난달 실적별 월 할인 건 수 - 20만원 이상: 10건 - 60만원 이상: 20건 - 100만원 이상: 30건 - 건당할인 금액: 300원  제공 서비스별 건당 결제 조건 - 편의점: 3천원 이상  편의점 할인 제외 대상 - 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트) ※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다","커피 건당 300원 할인 할인 대상 가맹점 - 스타벅스, 커피빈, 이디야, 투썸플레이스  지난달 실적별 월 할인 건 수 - 20만원 이상: 10건 - 60만원 이상: 20건 - 100만원 이상: 30건 - 건당 할인금액: 300원  제공 서비스별 건당 결제 조건 - 커피: 3백원 이상  커피 할인 제외 대상 - 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트) ※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다",,"주유/충전 건당 3,000원 할인 할인 대상 가맹점 - 주유(SK에너지, GS칼텍스, S-OIL, 현대오일뱅크), 충전(EV충전)  지난달 실적별 월 할인 건 수 - 20만원 이상: 1건 - 60만원 이상: 2건 - 100만원 이상: 3건 - 건당 할인금액: 3,000원  제공 서비스별 건당 결제 조건 - 주유/충전: 3천원 이상",,,"쇼핑 건당 3,000원 할인 할인 대상 가맹점",,,,,,대중교통 건당 300원 할인 할인 대상 가맹점
139,1787,NU 후불하이패스,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1787/card_img/28782/1787card.png,https://card-gorilla.com/card/detail/1787,,,,,,,,,,,카드의 정석 후불 하이패스 - 차량용 단말기(OBU)에 삽입하여 사용하는 하이패스 전용 카드로 고속도로 통행료 결제로만 이용이 가능합니다.,,
140,455,롯데 국민행복카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/455/card_img/20971/455card.png,https://card-gorilla.com/card/detail/455,,,,,,,쇼핑 5% 결제일 할인 대상점 할인횟수(금액) 할인한도,"헬스(병원, 약국, 산후조리원 업종) 5% 결제일 할인 대상점 할인횟수(금액) 할인한도",롯데그룹사 우대서비스 구분 혜택 비고,통신 2천원 결제일 할인 대상점 할인횟수(금액) 할인한도,,,교통 10% 결제일 할인 대상점 할인횟수(금액) 할인한도
141,2631,모니모A,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2631/card_img/31783/2631card.png,https://card-gorilla.com/card/detail/2631,,"스타벅스 5,000원 할인 - 스타벅스에서 건별 5,000원 이상 결제 시 5,000원 결제일할인 - 월 1회 제공 - 전월 모니모 앱 로그인 인정 일수 100% 달성 및 전월 이용금액 30만원 이상 시 제공 - 발급월+1개월까지는 전월 모니모 앱 로그인 인정 일수 100% 미달성 또는 전월 이용금액 30만원 미만 시에도 제공 - 국내외 가맹점 0",,,,,,,,,,,
142,727,알뜰폰 Hub Ⅱ 카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/727/card_img/22201/727card.png,https://card-gorilla.com/card/detail/727,,,,,,,,,,알뜰폰 통신료 자동이체 할인 서비스 - 알뜰폰 통신료 자동이체 할인,,,
143,252,Any PLUS 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/252/card_img/30965/252card.png,https://card-gorilla.com/card/detail/252,,,,,,,국내 온라인 가맹점 1.7% 청구할인 - 전월실적 조건 없음,,,,,,
144,2393,SSG.COM 카드 Edition2,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2393/card_img/25915/2393card.png,https://card-gorilla.com/card/detail/2393,,,,,,,SSG.COM 결제 시 SSG MONEY 7% 적립 * SSG MONEY란?,,,,,,
145,2618,삼성 iD AUTO 카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2618/card_img/31391/2618card.png,https://card-gorilla.com/card/detail/2618,,,,"서비스 안내 - 모든 주유소 리터당 70원·90원 결제일 할인  할인기준 전월 이용금액대별 리터당 할인금액 50만원 이상 100만원 이상 70원 90원  이용조건 - 일 1회, 1회당 주유금액 10만원까지, 월 주유금액 30만원까지 제공 - 발급월+1개월까지는 전월 이용금액 50만원 미만 시에도 50만원이상~100만원 미만 실적구간 혜택 제공 (전월 이용금액 100만원 이상 시에는 해당 실적구간 혜택 제공)  할인 제외 대상 - 무이자할부 이용금액 - 삼성카드 할인이 적용된 일시불 및 할부 이용금액 - 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건 - 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금결제건  유의사항 - 할인금액 산정방법  * 주유 리터 × 전월 이용금액대별 리터당 할인금액(주유 리터 : 주유금액 ÷ SK에너지에서 고시하는 휘발유가, 소수점 이하는 절사) - 경유와 등유는 휘발유가 기준으로 환산 할인 - LPG충전소 제외 - 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용 - 할인 혜택은 승인일 기준으로 적용 - 전월 이용금액 산정은 승인일 기준으로 적용","영화 5,000원 결제일 할인 서비스 안내 - 영화 티켓 12,000원 이상 결제 시 5,000원 결제일 할인  대상점 업종 할인 대상 영화 CGV, 롯데시네마, 메가박스  이용조건 - 통합 월 1회 제공 - 전월 이용금액 50만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액 50만원 미만 시에도 제공  할인 제외 대상 - 무이자할부 이용금액 - 삼성카드 할인이 적용된 일시불 및 할부 이용금액 - 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 오프라인 결제 및 공식 홈페이지·앱을 통한 결제건에 한함 - 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용 - 할인 혜택은 승인일 기준으로 적용 - 전월 이용금액 산정은 승인일 기준으로 적용",,,,,,주차장·하이패스·대리운전 10% 결제일 할인 서비스 안내,,
146,63,삼성페이 삼성카드 taptap,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/63/card_img/28054/63card.png,https://card-gorilla.com/card/detail/63,,,,,"전국 CGV 및 롯데시네마 영화 티켓 10,000원 이상 결제 시 5,000원 결제일할인(청구할인)  이용조건 - 전월 일시불 및 할부 이용금액 30만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액에 관계없이 제공 - 통합 월 1회, 연 12회 제공(연 기준 : 1",,,,,SKT·KT·LG U+ 이동통신요금 자동납부 시 10% 결제일할인(청구할인) ,,,
147,2211,케이뱅크 SIMPLE 카드,케이뱅크,https://d1c5n4ri2guedi.cloudfront.net/card/2211/card_img/21774/2211card.png,https://card-gorilla.com/card/detail/2211,"편의점 1 5% 청구 할인 - 전월실적 조건 및 할인한도 없음 - 기본 할인과 플러스 할인은 중복 적용 불가 - GS25, CU, 세븐일레븐, 이마트24 - 오프라인 결제 건에 한해 적용","커피전문점 1 5% 청구 할인 - 전월실적 조건 및 할인한도 없음 - 기본 할인과 플러스 할인은 중복 적용 불가 - 스타벅스, 커피빈, 투썸플레이스, 이디야, 폴바셋 - 백화점, 대형할인점 내 매장이나 미군부대 등 임대매장 결제 건은 서비스 적용 제외",,,,,,,,이동통신요금 1.5% 청구 할인 - 전월실적 조건 및 할인한도 없음,,,교통 1.5% 청구 할인 - 전월실적 조건 및 할인한도 없음
